PREST;ID;MONTO;VENC;TASA;PAGADA_EL;CANC;INT;ABONO;PAGO;RESTA
3843;6.0;9262.95;31-Mar-2017;0.833334;;0;0;0;0;0
3843;7.0;9262.95;30-Abr-2017;0.833334;;0;0;0;0;0
3843;8.0;9262.95;31-May-2017;0.833334;;0;0;0;0;0
3843;9.0;9262.95;30-Jun-2017;0.833334;;0;0;0;0;0
3843;10.0;9262.95;31-Jul-2017;0.833334;;0;0;0;0;0
3843;11.0;9262.95;31-Ago-2017;0.833334;;0;0;0;0;0
3843;12.0;9262.95;30-Sep-2017;0.833334;;0;0;0;0;0
3843;13.0;9262.95;31-Oct-2017;0.833334;;0;0;0;0;0
3843;14.0;9262.95;30-Nov-2017;0.833334;;0;0;0;0;0
3843;15.0;9262.95;31-Dic-2017;0.833334;;0;0;0;0;0
3843;16.0;9262.95;31-Ene-2018;0.833334;;0;0;0;0;0
3843;17.0;9262.95;28-Feb-2018;0.833334;;0;0;0;0;0
3843;18.0;9262.95;31-Mar-2018;0.833334;;0;0;0;0;0
3843;19.0;9262.95;30-Abr-2018;0.833334;;0;0;0;0;0
3843;20.0;9262.95;31-May-2018;0.833334;;0;0;0;0;0
3843;21.0;9262.95;30-Jun-2018;0.833334;;0;0;0;0;0
3843;22.0;9262.95;31-Jul-2018;0.833334;;0;0;0;0;0
3843;23.0;9262.95;31-Ago-2018;0.833334;;0;0;0;0;0
3843;24.0;9262.95;30-Sep-2018;0.833334;;0;0;0;0;0
3843;25.0;9262.95;31-Oct-2018;0.833334;;0;0;0;0;0
3843;26.0;9262.95;30-Nov-2018;0.833334;;0;0;0;0;0
3843;27.0;9262.95;31-Dic-2018;0.833334;;0;0;0;0;0
3843;28.0;9262.95;31-Ene-2019;0.833334;;0;0;0;0;0
3843;29.0;9262.95;28-Feb-2019;0.833334;;0;0;0;0;0
3843;30.0;9262.95;31-Mar-2019;0.833334;;0;0;0;0;0
3843;31.0;9262.95;30-Abr-2019;0.833334;;0;0;0;0;0
3843;32.0;9262.95;31-May-2019;0.833334;;0;0;0;0;0
3843;33.0;9262.95;30-Jun-2019;0.833334;;0;0;0;0;0
3843;34.0;9262.95;31-Jul-2019;0.833334;;0;0;0;0;0
3843;35.0;9262.95;31-Ago-2019;0.833334;;0;0;0;0;0
3843;36.0;9262.95;30-Sep-2019;0.833334;;0;0;0;0;0
3843;37.0;9262.95;31-Oct-2019;0.833334;;0;0;0;0;0
3843;38.0;9262.95;30-Nov-2019;0.833334;;0;0;0;0;0
3843;39.0;9262.95;31-Dic-2019;0.833334;;0;0;0;0;0
3843;40.0;9262.95;31-Ene-2020;0.833334;;0;0;0;0;0
3843;41.0;9262.95;29-Feb-2020;0.833334;;0;0;0;0;0
3843;60.0;9262.95;30-Sep-2021;0.833334;;0;0;0;0;0
3843;59.0;9262.95;31-Ago-2021;0.833334;;0;0;0;0;0
3843;61.0;9262.95;31-Oct-2021;0.833334;;0;0;0;0;0
3843;62.0;9262.95;30-Nov-2021;0.833334;;0;0;0;0;0
3843;63.0;9262.95;31-Dic-2021;0.833334;;0;0;0;0;0
3843;64.0;9262.95;31-Ene-2022;0.833334;;0;0;0;0;0
3843;1.0;9262.95;31-Oct-2016;0.833334;21-Nov-2016;9262.95;4166.67;5096.28;5096.28;494903.72
3843;47.0;9262.95;31-Ago-2020;0.833334;;0;0;0;0;0
3843;46.0;9262.95;31-Jul-2020;0.833334;;0;0;0;0;0
3843;45.0;9262.95;30-Jun-2020;0.833334;;0;0;0;0;0
3843;44.0;9262.95;31-May-2020;0.833334;;0;0;0;0;0
3843;43.0;9262.95;30-Abr-2020;0.833334;;0;0;0;0;0
3843;42.0;9262.95;31-Mar-2020;0.833334;;0;0;0;0;0
3843;58.0;9262.95;31-Jul-2021;0.833334;;0;0;0;0;0
3843;57.0;9262.95;30-Jun-2021;0.833334;;0;0;0;0;0
3843;56.0;9262.95;31-May-2021;0.833334;;0;0;0;0;0
3843;55.0;9262.95;30-Abr-2021;0.833334;;0;0;0;0;0
3843;54.0;9262.95;31-Mar-2021;0.833334;;0;0;0;0;0
3843;53.0;9262.95;28-Feb-2021;0.833334;;0;0;0;0;0
3843;52.0;9262.95;31-Ene-2021;0.833334;;0;0;0;0;0
3843;51.0;9262.95;31-Dic-2020;0.833334;;0;0;0;0;0
3843;50.0;9262.95;30-Nov-2020;0.833334;;0;0;0;0;0
3843;49.0;9262.95;31-Oct-2020;0.833334;;0;0;0;0;0
3843;48.0;9262.95;30-Sep-2020;0.833334;;0;0;0;0;0
3846;1.0;8401.53;30-Nov-2016;0.833334;12-Dic-2016;8401.53;3779.18;4622.35;4622.35;448879.65
3846;2.0;8401.53;31-Dic-2016;0.833334;;0;0;0;0;0
3846;3.0;8401.53;31-Ene-2017;0.833334;;0;0;0;0;0
3846;4.0;8401.53;28-Feb-2017;0.833334;;0;0;0;0;0
3846;5.0;8401.53;31-Mar-2017;0.833334;;0;0;0;0;0
3846;6.0;8401.53;30-Abr-2017;0.833334;;0;0;0;0;0
3846;7.0;8401.53;31-May-2017;0.833334;;0;0;0;0;0
3846;8.0;8401.53;30-Jun-2017;0.833334;;0;0;0;0;0
3846;9.0;8401.53;31-Jul-2017;0.833334;;0;0;0;0;0
3846;10.0;8401.53;31-Ago-2017;0.833334;;0;0;0;0;0
3846;11.0;8401.53;30-Sep-2017;0.833334;;0;0;0;0;0
3846;12.0;8401.53;31-Oct-2017;0.833334;;0;0;0;0;0
3846;13.0;8401.53;30-Nov-2017;0.833334;;0;0;0;0;0
3846;14.0;8401.53;31-Dic-2017;0.833334;;0;0;0;0;0
3846;15.0;8401.53;31-Ene-2018;0.833334;;0;0;0;0;0
3846;16.0;8401.53;28-Feb-2018;0.833334;;0;0;0;0;0
3846;17.0;8401.53;31-Mar-2018;0.833334;;0;0;0;0;0
3846;18.0;8401.53;30-Abr-2018;0.833334;;0;0;0;0;0
3846;19.0;8401.53;31-May-2018;0.833334;;0;0;0;0;0
3846;20.0;8401.53;30-Jun-2018;0.833334;;0;0;0;0;0
3846;21.0;8401.53;31-Jul-2018;0.833334;;0;0;0;0;0
3846;22.0;8401.53;31-Ago-2018;0.833334;;0;0;0;0;0
3846;23.0;8401.53;30-Sep-2018;0.833334;;0;0;0;0;0
3846;24.0;8401.53;31-Oct-2018;0.833334;;0;0;0;0;0
3846;25.0;8401.53;30-Nov-2018;0.833334;;0;0;0;0;0
3846;26.0;8401.53;31-Dic-2018;0.833334;;0;0;0;0;0
3846;27.0;8401.53;31-Ene-2019;0.833334;;0;0;0;0;0
3846;28.0;8401.53;28-Feb-2019;0.833334;;0;0;0;0;0
3846;29.0;8401.53;31-Mar-2019;0.833334;;0;0;0;0;0
3846;30.0;8401.53;30-Abr-2019;0.833334;;0;0;0;0;0
3846;31.0;8401.53;31-May-2019;0.833334;;0;0;0;0;0
3846;32.0;8401.53;30-Jun-2019;0.833334;;0;0;0;0;0
3846;33.0;8401.53;31-Jul-2019;0.833334;;0;0;0;0;0
3846;34.0;8401.53;31-Ago-2019;0.833334;;0;0;0;0;0
3846;35.0;8401.53;30-Sep-2019;0.833334;;0;0;0;0;0
3846;36.0;8401.53;31-Oct-2019;0.833334;;0;0;0;0;0
3846;37.0;8401.53;30-Nov-2019;0.833334;;0;0;0;0;0
3846;38.0;8401.53;31-Dic-2019;0.833334;;0;0;0;0;0
3846;39.0;8401.53;31-Ene-2020;0.833334;;0;0;0;0;0
3846;40.0;8401.53;29-Feb-2020;0.833334;;0;0;0;0;0
3846;41.0;8401.53;31-Mar-2020;0.833334;;0;0;0;0;0
3846;42.0;8401.53;30-Abr-2020;0.833334;;0;0;0;0;0
3846;43.0;8401.53;31-May-2020;0.833334;;0;0;0;0;0
3846;44.0;8401.53;30-Jun-2020;0.833334;;0;0;0;0;0
3846;45.0;8401.53;31-Jul-2020;0.833334;;0;0;0;0;0
3846;46.0;8401.53;31-Ago-2020;0.833334;;0;0;0;0;0
3846;47.0;8401.53;30-Sep-2020;0.833334;;0;0;0;0;0
3846;48.0;8401.53;31-Oct-2020;0.833334;;0;0;0;0;0
3846;49.0;8401.53;30-Nov-2020;0.833334;;0;0;0;0;0
3846;50.0;8401.53;31-Dic-2020;0.833334;;0;0;0;0;0
3846;51.0;8401.53;31-Ene-2021;0.833334;;0;0;0;0;0
3846;52.0;8401.53;28-Feb-2021;0.833334;;0;0;0;0;0
3846;53.0;8401.53;31-Mar-2021;0.833334;;0;0;0;0;0
3846;54.0;8401.53;30-Abr-2021;0.833334;;0;0;0;0;0
3846;55.0;8401.53;31-May-2021;0.833334;;0;0;0;0;0
3846;56.0;8401.53;30-Jun-2021;0.833334;;0;0;0;0;0
3846;57.0;8401.53;31-Jul-2021;0.833334;;0;0;0;0;0
3846;58.0;8401.53;31-Ago-2021;0.833334;;0;0;0;0;0
3846;59.0;8401.53;30-Sep-2021;0.833334;;0;0;0;0;0
3846;60.0;8401.53;31-Oct-2021;0.833334;;0;0;0;0;0
3846;61.0;8401.53;30-Nov-2021;0.833334;;0;0;0;0;0
3846;62.0;8401.53;31-Dic-2021;0.833334;;0;0;0;0;0
3846;63.0;8401.53;31-Ene-2022;0.833334;;0;0;0;0;0
3846;64.0;8401.53;28-Feb-2022;0.833334;;0;0;0;0;0
3846;65.0;8401.53;31-Mar-2022;0.833334;;0;0;0;0;0
3846;66.0;8401.53;30-Abr-2022;0.833334;;0;0;0;0;0
3846;67.0;8401.53;31-May-2022;0.833334;;0;0;0;0;0
3846;68.0;8401.53;30-Jun-2022;0.833334;;0;0;0;0;0
3846;69.0;8401.53;31-Jul-2022;0.833334;;0;0;0;0;0
3846;70.0;8401.53;31-Ago-2022;0.833334;;0;0;0;0;0
3846;71.0;8401.53;30-Sep-2022;0.833334;;0;0;0;0;0
3846;72.0;8399.01;31-Oct-2022;0.833334;;0;0;0;0;0
3847;1.0;1838.66;30-Nov-2016;1;12-Dic-2016;1838.66;157.5;1681.16;1681.16;14068.84
3847;2.0;1838.66;31-Dic-2016;1;;0;0;0;0;0
3847;3.0;1838.66;31-Ene-2017;1;;0;0;0;0;0
3847;4.0;1838.66;28-Feb-2017;1;;0;0;0;0;0
3847;5.0;1838.66;31-Mar-2017;1;;0;0;0;0;0
3847;6.0;1838.66;30-Abr-2017;1;;0;0;0;0;0
3847;7.0;1838.66;31-May-2017;1;;0;0;0;0;0
3847;8.0;1838.66;30-Jun-2017;1;;0;0;0;0;0
3847;9.0;1838.66;31-Jul-2017;1;;0;0;0;0;0
3852;20.0;4630.96;30-Jun-2018;0.833334;;0;0;0;0;0
3852;19.0;4630.96;31-May-2018;0.833334;;0;0;0;0;0
3852;18.0;4630.96;30-Abr-2018;0.833334;;0;0;0;0;0
3852;17.0;4630.96;31-Mar-2018;0.833334;;0;0;0;0;0
3852;16.0;4630.96;28-Feb-2018;0.833334;;0;0;0;0;0
3852;15.0;4630.96;31-Ene-2018;0.833334;;0;0;0;0;0
3852;14.0;4630.96;31-Dic-2017;0.833334;;0;0;0;0;0
3852;13.0;4630.96;30-Nov-2017;0.833334;;0;0;0;0;0
3852;12.0;4630.96;31-Oct-2017;0.833334;;0;0;0;0;0
3852;11.0;4630.96;30-Sep-2017;0.833334;;0;0;0;0;0
3852;10.0;4630.96;31-Ago-2017;0.833334;;0;0;0;0;0
3852;9.0;4630.96;31-Jul-2017;0.833334;;0;0;0;0;0
3852;8.0;4630.96;30-Jun-2017;0.833334;;0;0;0;0;0
3852;7.0;4630.96;31-May-2017;0.833334;;0;0;0;0;0
3852;6.0;4630.96;30-Abr-2017;0.833334;;0;0;0;0;0
3852;5.0;4630.96;31-Mar-2017;0.833334;;0;0;0;0;0
3852;45.0;4630.96;31-Jul-2020;0.833334;;0;0;0;0;0
3852;46.0;4630.96;31-Ago-2020;0.833334;;0;0;0;0;0
3852;47.0;4630.96;30-Sep-2020;0.833334;;0;0;0;0;0
3852;1.0;4630.96;30-Nov-2016;0.833334;12-Dic-2016;4630.96;2083.1;2547.86;2547.86;247424.55
3852;2.0;4630.96;31-Dic-2016;0.833334;;0;0;0;0;0
3852;3.0;4630.96;31-Ene-2017;0.833334;;0;0;0;0;0
3852;4.0;4630.96;28-Feb-2017;0.833334;;0;0;0;0;0
3852;21.0;4630.96;31-Jul-2018;0.833334;;0;0;0;0;0
3852;22.0;4630.96;31-Ago-2018;0.833334;;0;0;0;0;0
3852;23.0;4630.96;30-Sep-2018;0.833334;;0;0;0;0;0
3852;24.0;4630.96;31-Oct-2018;0.833334;;0;0;0;0;0
3852;25.0;4630.96;30-Nov-2018;0.833334;;0;0;0;0;0
3852;26.0;4630.96;31-Dic-2018;0.833334;;0;0;0;0;0
3852;27.0;4630.96;31-Ene-2019;0.833334;;0;0;0;0;0
3852;28.0;4630.96;28-Feb-2019;0.833334;;0;0;0;0;0
3852;29.0;4630.96;31-Mar-2019;0.833334;;0;0;0;0;0
3852;30.0;4630.96;30-Abr-2019;0.833334;;0;0;0;0;0
3852;31.0;4630.96;31-May-2019;0.833334;;0;0;0;0;0
3852;32.0;4630.96;30-Jun-2019;0.833334;;0;0;0;0;0
3852;33.0;4630.96;31-Jul-2019;0.833334;;0;0;0;0;0
3852;34.0;4630.96;31-Ago-2019;0.833334;;0;0;0;0;0
3852;35.0;4630.96;30-Sep-2019;0.833334;;0;0;0;0;0
3852;36.0;4630.96;31-Oct-2019;0.833334;;0;0;0;0;0
3852;37.0;4630.96;30-Nov-2019;0.833334;;0;0;0;0;0
3852;38.0;4630.96;31-Dic-2019;0.833334;;0;0;0;0;0
3852;39.0;4630.96;31-Ene-2020;0.833334;;0;0;0;0;0
3852;40.0;4630.96;29-Feb-2020;0.833334;;0;0;0;0;0
3852;41.0;4630.96;31-Mar-2020;0.833334;;0;0;0;0;0
3852;42.0;4630.96;30-Abr-2020;0.833334;;0;0;0;0;0
3852;43.0;4630.96;31-May-2020;0.833334;;0;0;0;0;0
3852;44.0;4630.96;30-Jun-2020;0.833334;;0;0;0;0;0
3852;48.0;4630.96;31-Oct-2020;0.833334;;0;0;0;0;0
3852;49.0;4630.96;30-Nov-2020;0.833334;;0;0;0;0;0
3852;50.0;4630.96;31-Dic-2020;0.833334;;0;0;0;0;0
3852;51.0;4630.96;31-Ene-2021;0.833334;;0;0;0;0;0
3852;52.0;4630.96;28-Feb-2021;0.833334;;0;0;0;0;0
3852;53.0;4630.96;31-Mar-2021;0.833334;;0;0;0;0;0
3852;54.0;4630.96;30-Abr-2021;0.833334;;0;0;0;0;0
3852;55.0;4630.96;31-May-2021;0.833334;;0;0;0;0;0
3852;56.0;4630.96;30-Jun-2021;0.833334;;0;0;0;0;0
3852;57.0;4630.96;31-Jul-2021;0.833334;;0;0;0;0;0
3852;58.0;4630.96;31-Ago-2021;0.833334;;0;0;0;0;0
3852;59.0;4630.96;30-Sep-2021;0.833334;;0;0;0;0;0
3852;60.0;4630.96;31-Oct-2021;0.833334;;0;0;0;0;0
3852;61.0;4630.96;30-Nov-2021;0.833334;;0;0;0;0;0
3852;62.0;4630.96;31-Dic-2021;0.833334;;0;0;0;0;0
3852;63.0;4630.96;31-Ene-2022;0.833334;;0;0;0;0;0
3852;64.0;4630.96;28-Feb-2022;0.833334;;0;0;0;0;0
3852;65.0;4630.96;31-Mar-2022;0.833334;;0;0;0;0;0
3852;66.0;4630.96;30-Abr-2022;0.833334;;0;0;0;0;0
3852;67.0;4630.96;31-May-2022;0.833334;;0;0;0;0;0
3852;68.0;4630.96;30-Jun-2022;0.833334;;0;0;0;0;0
3852;69.0;4630.96;31-Jul-2022;0.833334;;0;0;0;0;0
3852;70.0;4630.96;31-Ago-2022;0.833334;;0;0;0;0;0
3852;71.0;4630.96;30-Sep-2022;0.833334;;0;0;0;0;0
3852;72.0;4629.81;31-Oct-2022;0.833334;;0;0;0;0;0
3853;1.0;2633.39;30-Nov-2016;1;12-Dic-2016;2633.39;1000;1633.39;1633.39;98366.61
3853;2.0;2633.39;31-Dic-2016;1;;0;0;0;0;0
3853;3.0;2633.39;31-Ene-2017;1;;0;0;0;0;0
3853;4.0;2633.39;28-Feb-2017;1;;0;0;0;0;0
3853;5.0;2633.39;31-Mar-2017;1;;0;0;0;0;0
3853;6.0;2633.39;30-Abr-2017;1;;0;0;0;0;0
3853;7.0;2633.39;31-May-2017;1;;0;0;0;0;0
3853;8.0;2633.39;30-Jun-2017;1;;0;0;0;0;0
3853;9.0;2633.39;31-Jul-2017;1;;0;0;0;0;0
3853;10.0;2633.39;31-Ago-2017;1;;0;0;0;0;0
3853;11.0;2633.39;30-Sep-2017;1;;0;0;0;0;0
3853;12.0;2633.39;31-Oct-2017;1;;0;0;0;0;0
3853;13.0;2633.39;30-Nov-2017;1;;0;0;0;0;0
3853;14.0;2633.39;31-Dic-2017;1;;0;0;0;0;0
3853;15.0;2633.39;31-Ene-2018;1;;0;0;0;0;0
3853;16.0;2633.39;28-Feb-2018;1;;0;0;0;0;0
3853;17.0;2633.39;31-Mar-2018;1;;0;0;0;0;0
3853;18.0;2633.39;30-Abr-2018;1;;0;0;0;0;0
3853;19.0;2633.39;31-May-2018;1;;0;0;0;0;0
3853;20.0;2633.39;30-Jun-2018;1;;0;0;0;0;0
3853;21.0;2633.39;31-Jul-2018;1;;0;0;0;0;0
3853;22.0;2633.39;31-Ago-2018;1;;0;0;0;0;0
3853;23.0;2633.39;30-Sep-2018;1;;0;0;0;0;0
3853;24.0;2633.39;31-Oct-2018;1;;0;0;0;0;0
3853;25.0;2633.39;30-Nov-2018;1;;0;0;0;0;0
3853;26.0;2633.39;31-Dic-2018;1;;0;0;0;0;0
3853;27.0;2633.39;31-Ene-2019;1;;0;0;0;0;0
3853;28.0;2633.39;28-Feb-2019;1;;0;0;0;0;0
3853;29.0;2633.39;31-Mar-2019;1;;0;0;0;0;0
3853;30.0;2633.39;30-Abr-2019;1;;0;0;0;0;0
3853;31.0;2633.39;31-May-2019;1;;0;0;0;0;0
3853;32.0;2633.39;30-Jun-2019;1;;0;0;0;0;0
3853;33.0;2633.39;31-Jul-2019;1;;0;0;0;0;0
3853;34.0;2633.39;31-Ago-2019;1;;0;0;0;0;0
3853;35.0;2633.39;30-Sep-2019;1;;0;0;0;0;0
3853;36.0;2633.39;31-Oct-2019;1;;0;0;0;0;0
3853;37.0;2633.39;30-Nov-2019;1;;0;0;0;0;0
3853;38.0;2633.39;31-Dic-2019;1;;0;0;0;0;0
3853;39.0;2633.39;31-Ene-2020;1;;0;0;0;0;0
3853;40.0;2633.39;29-Feb-2020;1;;0;0;0;0;0
3853;41.0;2633.39;31-Mar-2020;1;;0;0;0;0;0
3853;42.0;2633.39;30-Abr-2020;1;;0;0;0;0;0
3853;43.0;2633.39;31-May-2020;1;;0;0;0;0;0
3853;44.0;2633.39;30-Jun-2020;1;;0;0;0;0;0
3853;45.0;2633.39;31-Jul-2020;1;;0;0;0;0;0
3853;46.0;2633.39;31-Ago-2020;1;;0;0;0;0;0
3853;47.0;2633.39;30-Sep-2020;1;;0;0;0;0;0
3853;48.0;2632.99;31-Oct-2020;1;;0;0;0;0;0
3854;1.0;2633.4;30-Nov-2016;1;12-Dic-2016;2633.4;1000;1633.4;1633.4;98366.6
3854;2.0;2633.4;31-Dic-2016;1;;0;0;0;0;0
3854;3.0;2633.4;31-Ene-2017;1;;0;0;0;0;0
3854;4.0;2633.4;28-Feb-2017;1;;0;0;0;0;0
3854;5.0;2633.4;31-Mar-2017;1;;0;0;0;0;0
3854;6.0;2633.4;30-Abr-2017;1;;0;0;0;0;0
3854;7.0;2633.4;31-May-2017;1;;0;0;0;0;0
3854;8.0;2633.4;30-Jun-2017;1;;0;0;0;0;0
3854;9.0;2633.4;31-Jul-2017;1;;0;0;0;0;0
3854;10.0;2633.4;31-Ago-2017;1;;0;0;0;0;0
3854;11.0;2633.4;30-Sep-2017;1;;0;0;0;0;0
3854;12.0;2633.4;31-Oct-2017;1;;0;0;0;0;0
3854;13.0;2633.4;30-Nov-2017;1;;0;0;0;0;0
3854;14.0;2633.4;31-Dic-2017;1;;0;0;0;0;0
3854;15.0;2633.4;31-Ene-2018;1;;0;0;0;0;0
3854;16.0;2633.4;28-Feb-2018;1;;0;0;0;0;0
3854;17.0;2633.4;31-Mar-2018;1;;0;0;0;0;0
3854;18.0;2633.4;30-Abr-2018;1;;0;0;0;0;0
3854;19.0;2633.4;31-May-2018;1;;0;0;0;0;0
3854;20.0;2633.4;30-Jun-2018;1;;0;0;0;0;0
3854;21.0;2633.4;31-Jul-2018;1;;0;0;0;0;0
3854;22.0;2633.4;31-Ago-2018;1;;0;0;0;0;0
3854;23.0;2633.4;30-Sep-2018;1;;0;0;0;0;0
3854;24.0;2633.4;31-Oct-2018;1;;0;0;0;0;0
3854;25.0;2633.4;30-Nov-2018;1;;0;0;0;0;0
3854;26.0;2633.4;31-Dic-2018;1;;0;0;0;0;0
3854;27.0;2633.4;31-Ene-2019;1;;0;0;0;0;0
3854;28.0;2633.4;28-Feb-2019;1;;0;0;0;0;0
3854;29.0;2633.4;31-Mar-2019;1;;0;0;0;0;0
3854;30.0;2633.4;30-Abr-2019;1;;0;0;0;0;0
3854;31.0;2633.4;31-May-2019;1;;0;0;0;0;0
3854;32.0;2633.4;30-Jun-2019;1;;0;0;0;0;0
3854;33.0;2633.4;31-Jul-2019;1;;0;0;0;0;0
3854;34.0;2633.4;31-Ago-2019;1;;0;0;0;0;0
3854;35.0;2633.4;30-Sep-2019;1;;0;0;0;0;0
3854;36.0;2633.4;31-Oct-2019;1;;0;0;0;0;0
3854;37.0;2633.4;30-Nov-2019;1;;0;0;0;0;0
3854;38.0;2633.4;31-Dic-2019;1;;0;0;0;0;0
3854;39.0;2633.4;31-Ene-2020;1;;0;0;0;0;0
3854;40.0;2633.4;29-Feb-2020;1;;0;0;0;0;0
3854;41.0;2633.4;31-Mar-2020;1;;0;0;0;0;0
3854;42.0;2633.4;30-Abr-2020;1;;0;0;0;0;0
3854;43.0;2633.4;31-May-2020;1;;0;0;0;0;0
3854;44.0;2633.4;30-Jun-2020;1;;0;0;0;0;0
3854;45.0;2633.4;31-Jul-2020;1;;0;0;0;0;0
3854;46.0;2633.4;31-Ago-2020;1;;0;0;0;0;0
3854;47.0;2633.4;30-Sep-2020;1;;0;0;0;0;0
3854;48.0;2632.37;31-Oct-2020;1;;0;0;0;0;0
3855;1.0;2633.4;30-Nov-2016;1;12-Dic-2016;2633.4;1000;1633.4;1633.4;98366.6
3855;2.0;2633.4;31-Dic-2016;1;;0;0;0;0;0
3855;3.0;2633.4;31-Ene-2017;1;;0;0;0;0;0
3855;4.0;2633.4;28-Feb-2017;1;;0;0;0;0;0
3855;5.0;2633.4;31-Mar-2017;1;;0;0;0;0;0
3855;6.0;2633.4;30-Abr-2017;1;;0;0;0;0;0
3855;7.0;2633.4;31-May-2017;1;;0;0;0;0;0
3855;8.0;2633.4;30-Jun-2017;1;;0;0;0;0;0
3855;9.0;2633.4;31-Jul-2017;1;;0;0;0;0;0
3855;10.0;2633.4;31-Ago-2017;1;;0;0;0;0;0
3855;11.0;2633.4;30-Sep-2017;1;;0;0;0;0;0
3855;12.0;2633.4;31-Oct-2017;1;;0;0;0;0;0
3855;13.0;2633.4;30-Nov-2017;1;;0;0;0;0;0
3855;14.0;2633.4;31-Dic-2017;1;;0;0;0;0;0
3855;15.0;2633.4;31-Ene-2018;1;;0;0;0;0;0
3855;16.0;2633.4;28-Feb-2018;1;;0;0;0;0;0
3855;17.0;2633.4;31-Mar-2018;1;;0;0;0;0;0
3855;18.0;2633.4;30-Abr-2018;1;;0;0;0;0;0
3855;19.0;2633.4;31-May-2018;1;;0;0;0;0;0
3855;20.0;2633.4;30-Jun-2018;1;;0;0;0;0;0
3855;21.0;2633.4;31-Jul-2018;1;;0;0;0;0;0
3855;22.0;2633.4;31-Ago-2018;1;;0;0;0;0;0
3855;23.0;2633.4;30-Sep-2018;1;;0;0;0;0;0
3855;24.0;2633.4;31-Oct-2018;1;;0;0;0;0;0
3855;25.0;2633.4;30-Nov-2018;1;;0;0;0;0;0
3855;26.0;2633.4;31-Dic-2018;1;;0;0;0;0;0
3855;27.0;2633.4;31-Ene-2019;1;;0;0;0;0;0
3855;28.0;2633.4;28-Feb-2019;1;;0;0;0;0;0
3855;29.0;2633.4;31-Mar-2019;1;;0;0;0;0;0
3855;30.0;2633.4;30-Abr-2019;1;;0;0;0;0;0
3855;31.0;2633.4;31-May-2019;1;;0;0;0;0;0
3855;32.0;2633.4;30-Jun-2019;1;;0;0;0;0;0
3855;33.0;2633.4;31-Jul-2019;1;;0;0;0;0;0
3855;34.0;2633.4;31-Ago-2019;1;;0;0;0;0;0
3855;35.0;2633.4;30-Sep-2019;1;;0;0;0;0;0
3855;36.0;2633.4;31-Oct-2019;1;;0;0;0;0;0
3855;37.0;2633.4;30-Nov-2019;1;;0;0;0;0;0
3855;38.0;2633.4;31-Dic-2019;1;;0;0;0;0;0
3855;39.0;2633.4;31-Ene-2020;1;;0;0;0;0;0
3855;40.0;2633.4;29-Feb-2020;1;;0;0;0;0;0
3855;41.0;2633.4;31-Mar-2020;1;;0;0;0;0;0
3855;42.0;2633.4;30-Abr-2020;1;;0;0;0;0;0
3855;43.0;2633.4;31-May-2020;1;;0;0;0;0;0
3855;44.0;2633.4;30-Jun-2020;1;;0;0;0;0;0
3855;45.0;2633.4;31-Jul-2020;1;;0;0;0;0;0
3855;46.0;2633.4;31-Ago-2020;1;;0;0;0;0;0
3855;47.0;2633.4;30-Sep-2020;1;;0;0;0;0;0
3855;48.0;2632.37;31-Oct-2020;1;;0;0;0;0;0
3856;3.0;2633.4;31-Ene-2017;1;;0;0;0;0;0
3856;2.0;2633.4;31-Dic-2016;1;;0;0;0;0;0
3856;1.0;2633.4;30-Nov-2016;1;12-Dic-2016;2633.4;1000;1633.4;1633.4;98366.6
3856;4.0;2633.4;28-Feb-2017;1;;0;0;0;0;0
3856;5.0;2633.4;31-Mar-2017;1;;0;0;0;0;0
3856;6.0;2633.4;30-Abr-2017;1;;0;0;0;0;0
3856;7.0;2633.4;31-May-2017;1;;0;0;0;0;0
3856;8.0;2633.4;30-Jun-2017;1;;0;0;0;0;0
3856;9.0;2633.4;31-Jul-2017;1;;0;0;0;0;0
3856;10.0;2633.4;31-Ago-2017;1;;0;0;0;0;0
3856;11.0;2633.4;30-Sep-2017;1;;0;0;0;0;0
3856;12.0;2633.4;31-Oct-2017;1;;0;0;0;0;0
3856;13.0;2633.4;30-Nov-2017;1;;0;0;0;0;0
3856;14.0;2633.4;31-Dic-2017;1;;0;0;0;0;0
3856;15.0;2633.4;31-Ene-2018;1;;0;0;0;0;0
3856;16.0;2633.4;28-Feb-2018;1;;0;0;0;0;0
3856;17.0;2633.4;31-Mar-2018;1;;0;0;0;0;0
3856;18.0;2633.4;30-Abr-2018;1;;0;0;0;0;0
3856;19.0;2633.4;31-May-2018;1;;0;0;0;0;0
3856;20.0;2633.4;30-Jun-2018;1;;0;0;0;0;0
3856;21.0;2633.4;31-Jul-2018;1;;0;0;0;0;0
3856;22.0;2633.4;31-Ago-2018;1;;0;0;0;0;0
3856;23.0;2633.4;30-Sep-2018;1;;0;0;0;0;0
3856;24.0;2633.4;31-Oct-2018;1;;0;0;0;0;0
3856;25.0;2633.4;30-Nov-2018;1;;0;0;0;0;0
3856;26.0;2633.4;31-Dic-2018;1;;0;0;0;0;0
3856;27.0;2633.4;31-Ene-2019;1;;0;0;0;0;0
3856;28.0;2633.4;28-Feb-2019;1;;0;0;0;0;0
3856;29.0;2633.4;31-Mar-2019;1;;0;0;0;0;0
3856;30.0;2633.4;30-Abr-2019;1;;0;0;0;0;0
3856;31.0;2633.4;31-May-2019;1;;0;0;0;0;0
3856;32.0;2633.4;30-Jun-2019;1;;0;0;0;0;0
